<<<<<<< HEAD
purchase_count,car_make,car_model,car_price,car_year,car_type,car_color,number_of_doors,fuel_type,transmission_type
21,Mercedes-Benz,E Class,35730,2023,Sedan,Gray,3,Gasoline,Automatic
41,Mercedes-Benz,Vito,22569,2023,Coupe,White,3,Gasoline,Manual
4,Mercedes-Benz,R Class,34638,2023,Coupe,Red,5,Gasoline,Automatic
44,Mercedes-Benz,S Class,32253,2023,Coupe,White,3,Diesel,Manual
10,Mercedes-Benz,Vito,48955,2023,Coupe,Black,3,Gasoline,Manual
12,Audi,Q5,47096,2023,Coupe,White,5,Hybrid,Manual
32,BMW,Series 7,13566,2023,SUV,White,5,Diesel,Automatic
20,Audi,Q5,44523,2023,Truck,Silver,3,Electric,Automatic
42,Audi,A7,31095,2023,Truck,Gray,5,Gasoline,Manual
38,Mercedes-Benz,C Class,40887,2023,Sedan,Silver,3,Electric,Manual
40,Mercedes-Benz,R Class,29434,2023,Truck,Silver,3,Electric,Automatic
31,Audi,A1,16169,2023,Truck,Silver,5,Hybrid,Manual
22,BMW,Series 4,53282,2023,SUV,Black,3,Gasoline,Automatic
7,BMW,Series 3,27984,2023,Sedan,Silver,3,Electric,Manual
30,Audi,A7,33909,2023,Sedan,Blue,3,Electric,Manual
10,BMW,Series 6,39728,2023,Sedan,Gray,3,Diesel,Manual
47,Mercedes-Benz,B Class,20378,2023,Truck,Blue,5,Diesel,Manual
41,Mercedes-Benz,S Class,36054,2023,SUV,Silver,5,Diesel,Manual
43,Audi,A7,17283,2023,Sedan,Silver,5,Diesel,Manual
50,Mercedes-Benz,S Class,16004,2023,Truck,Red,3,Electric,Automatic
33,BMW,M5,21016,2023,SUV,Silver,3,Diesel,Manual
43,BMW,Series 2,33018,2023,Truck,White,5,Gasoline,Automatic
12,Audi,Q3,39953,2023,Coupe,Silver,3,Diesel,Manual
29,Audi,A5,36941,2023,Truck,Silver,5,Gasoline,Manual
19,BMW,Series 8,41410,2023,Coupe,Red,3,Hybrid,Automatic
5,BMW,Series 3,22302,2023,SUV,White,3,Gasoline,Manual
17,Audi,Q5,30830,2023,Coupe,White,3,Hybrid,Automatic
23,Audi,A8,39807,2023,SUV,Silver,3,Diesel,Automatic
33,Mercedes-Benz,GLC,27786,2023,SUV,Silver,3,Gasoline,Automatic
38,Audi,Q3,15232,2023,SUV,White,3,Diesel,Manual
32,Audi,Q7,34111,2023,Coupe,White,5,Gasoline,Manual
39,Audi,A4,22139,2023,Coupe,Gray,3,Electric,Manual
42,Audi,A8,23400,2023,Coupe,Black,3,Hybrid,Manual
41,Mercedes-Benz,B Class,29193,2023,Coupe,Silver,3,Diesel,Manual
32,Audi,A3,33953,2023,SUV,White,5,Diesel,Automatic
45,BMW,Series 8,33376,2023,Sedan,Black,5,Gasoline,Automatic
46,Mercedes-Benz,GLS,38294,2023,Coupe,Black,5,Hybrid,Automatic
8,BMW,Series 7,22920,2023,Coupe,Black,5,Hybrid,Automatic
44,BMW,Series 3,46253,2023,Truck,White,5,Gasoline,Manual
39,Audi,A7,26563,2023,SUV,Gray,5,Diesel,Automatic
12,Mercedes-Benz,GLA,28418,2023,Sedan,Gray,3,Electric,Manual
16,Audi,A1,37368,2023,SUV,Gray,5,Diesel,Automatic
30,Audi,A4,35777,2023,SUV,Gray,5,Hybrid,Manual
31,BMW,M5,33420,2023,Sedan,Blue,3,Electric,Manual
28,BMW,Series 7,27310,2023,Sedan,Black,3,Hybrid,Automatic
28,BMW,Series 5,26771,2023,SUV,Gray,5,Gasoline,Automatic
23,Mercedes-Benz,R Class,48955,2023,Coupe,Blue,3,Gasoline,Automatic
45,Audi,A6,30135,2023,SUV,Black,3,Hybrid,Automatic
7,Mercedes-Benz,S Class,45488,2023,Sedan,Black,3,Hybrid,Automatic
17,Mercedes-Benz,B Class,28112,2023,SUV,Black,3,Gasoline,Manual
9,Mercedes-Benz,R Class,39019,2023,SUV,Silver,5,Electric,Manual
14,BMW,Series 1,26978,2023,SUV,Silver,3,Hybrid,Manual
45,BMW,M5,49351,2023,Truck,Silver,3,Electric,Automatic
31,Audi,A3,38238,2023,Sedan,Gray,3,Electric,Automatic
35,Audi,A4,39953,2023,Truck,Silver,3,Diesel,Automatic
39,BMW,M3,40742,2023,Coupe,Silver,3,Gasoline,Automatic
43,BMW,Series 5,42657,2023,Sedan,Black,3,Hybrid,Manual
2,Audi,A3,19152,2023,Sedan,White,3,Diesel,Manual
5,Mercedes-Benz,B Class,32021,2023,Sedan,Gray,5,Electric,Manual
27,Audi,A4,45682,2023,SUV,White,5,Gasoline,Manual
39,Mercedes-Benz,B Class,37696,2023,Coupe,Red,3,Gasoline,Manual
38,BMW,M5,38669,2023,Sedan,White,5,Gasoline,Manual
1,Mercedes-Benz,Vito,16711,2023,SUV,Blue,5,Diesel,Manual
20,BMW,Series 2,30835,2023,Coupe,Gray,5,Hybrid,Manual
27,Audi,A7,44369,2023,Sedan,Blue,3,Gasoline,Automatic
13,Mercedes-Benz,GLA,43571,2023,SUV,Silver,5,Electric,Manual
20,Mercedes-Benz,Vito,32774,2023,Sedan,Black,3,Gasoline,Manual
33,Audi,A8,38197,2023,Coupe,Gray,3,Diesel,Automatic
17,Audi,Q3,28799,2023,SUV,Silver,3,Hybrid,Manual
3,Mercedes-Benz,A Class,27348,2023,SUV,Blue,3,Gasoline,Manual
22,Audi,A8,30122,2023,Sedan,Red,3,Electric,Automatic
31,BMW,Series 2,29618,2023,Sedan,Black,3,Diesel,Automatic
3,BMW,Series 4,29754,2023,Coupe,White,5,Electric,Manual
41,Mercedes-Benz,GLA,17586,2023,Sedan,Blue,3,Hybrid,Manual
49,Audi,Q3,45740,2023,Sedan,Gray,5,Gasoline,Automatic
11,BMW,M3,37676,2023,Truck,Blue,5,Electric,Automatic
33,Audi,A6,21259,2023,SUV,Red,5,Electric,Manual
8,BMW,Series 3,25498,2023,Coupe,Silver,3,Gasoline,Manual
25,BMW,M5,25391,2023,Coupe,Gray,3,Hybrid,Manual
46,Mercedes-Benz,B Class,12829,2023,SUV,Silver,3,Gasoline,Manual
12,BMW,Series 5,32338,2023,SUV,White,5,Hybrid,Manual
26,Mercedes-Benz,GLA,43694,2023,Sedan,Gray,3,Electric,Automatic
26,Audi,Q3,50847,2023,Coupe,White,3,Diesel,Automatic
22,BMW,Series 3,17042,2023,Coupe,Red,3,Electric,Automatic
36,Mercedes-Benz,GLS,30123,2023,Sedan,Red,5,Hybrid,Manual
26,BMW,Series 5,21526,2023,Coupe,Black,5,Electric,Automatic
31,BMW,Series 7,45822,2023,Truck,Red,3,Hybrid,Automatic
40,Mercedes-Benz,A Class,39582,2023,Truck,Blue,5,Hybrid,Automatic
17,Audi,A5,42125,2023,Coupe,Red,5,Gasoline,Automatic
20,BMW,Series 7,27514,2023,Coupe,White,3,Hybrid,Automatic
3,Audi,A6,25920,2023,Coupe,White,3,Electric,Manual
38,Mercedes-Benz,A Class,43279,2023,Truck,Blue,3,Diesel,Automatic
37,Mercedes-Benz,Vito,29811,2023,SUV,Black,5,Gasoline,Automatic
43,Audi,A8,43506,2023,Sedan,Black,3,Diesel,Automatic
4,Audi,A5,33368,2023,Truck,White,5,Diesel,Automatic
45,Audi,A5,38100,2023,Sedan,Red,3,Gasoline,Automatic
15,Mercedes-Benz,E Class,28979,2023,Coupe,Gray,3,Electric,Manual
1,BMW,Series 1,29608,2023,SUV,Black,5,Electric,Automatic
5,Mercedes-Benz,C Class,45883,2023,Truck,Red,5,Hybrid,Automatic
41,Mercedes-Benz,R Class,43733,2023,Coupe,Red,5,Hybrid,Manual
14,BMW,Series 6,41013,2023,Truck,White,3,Gasoline,Automatic
19,Mercedes-Benz,R Class,31278,2023,Truck,Gray,3,Diesel,Automatic
45,BMW,Series 7,30860,2023,Sedan,Silver,3,Electric,Automatic
17,Mercedes-Benz,GLS,48020,2023,Sedan,Blue,5,Gasoline,Manual
3,BMW,Series 2,36409,2023,Sedan,Red,3,Diesel,Automatic
33,BMW,M5,27963,2023,Truck,Red,3,Diesel,Manual
19,BMW,Series 3,43254,2023,Sedan,Black,3,Hybrid,Manual
30,Mercedes-Benz,A Class,21892,2023,Coupe,Silver,3,Gasoline,Automatic
5,Mercedes-Benz,E Class,37958,2023,Truck,Blue,5,Electric,Manual
30,Mercedes-Benz,GLS,23425,2023,Sedan,Blue,5,Electric,Manual
38,Audi,A1,47668,2023,SUV,Red,5,Gasoline,Automatic
5,Audi,A3,21360,2023,Sedan,Gray,5,Hybrid,Automatic
8,Mercedes-Benz,GLC,45703,2023,Sedan,Black,3,Gasoline,Automatic
36,BMW,Series 6,43420,2023,Coupe,Blue,5,Diesel,Manual
6,BMW,Series 5,22856,2023,Sedan,Gray,5,Gasoline,Automatic
48,Audi,A8,31891,2023,Sedan,Silver,3,Diesel,Automatic
22,Mercedes-Benz,GLC,16439,2023,Truck,Silver,3,Electric,Manual
8,BMW,Series 2,41105,2023,Truck,White,3,Gasoline,Automatic
2,Audi,Q7,33827,2023,SUV,Silver,5,Hybrid,Manual
48,Mercedes-Benz,GLA,45659,2023,Coupe,Blue,3,Diesel,Automatic
30,Mercedes-Benz,R Class,23820,2023,Truck,Gray,3,Hybrid,Automatic
3,Mercedes-Benz,E Class,25118,2023,Coupe,Gray,5,Hybrid,Automatic
47,Mercedes-Benz,GLA,25347,2023,Coupe,Blue,5,Gasoline,Manual
15,Mercedes-Benz,R Class,27325,2023,Truck,Gray,5,Hybrid,Manual
3,Mercedes-Benz,GLC,35250,2023,SUV,Blue,5,Diesel,Automatic
14,Audi,A7,43861,2023,Coupe,Blue,3,Hybrid,Automatic
34,BMW,Series 5,32271,2023,Sedan,Gray,5,Electric,Manual
30,Mercedes-Benz,GLA,17008,2023,Truck,White,5,Hybrid,Automatic
43,Audi,Q3,43244,2023,Sedan,Red,3,Hybrid,Automatic
50,Audi,A7,26147,2023,Coupe,Black,5,Gasoline,Automatic
48,Mercedes-Benz,B Class,17617,2023,SUV,White,5,Diesel,Manual
22,BMW,Series 8,12570,2023,SUV,Silver,5,Electric,Manual
46,Mercedes-Benz,B Class,11728,2023,Truck,Blue,5,Gasoline,Automatic
22,BMW,Series 3,21347,2023,Coupe,White,3,Gasoline,Automatic
25,Audi,A3,25920,2023,SUV,Blue,3,Gasoline,Automatic
12,Audi,Q3,23229,2023,Truck,Blue,5,Diesel,Automatic
15,Mercedes-Benz,R Class,23782,2023,Sedan,Silver,5,Gasoline,Automatic
14,Mercedes-Benz,A Class,23746,2023,Sedan,Red,3,Hybrid,Automatic
5,Mercedes-Benz,Vito,17111,2023,SUV,White,3,Diesel,Manual
25,Audi,Q7,13012,2023,Truck,Silver,3,Diesel,Automatic
23,BMW,Series 3,43660,2023,SUV,White,5,Hybrid,Manual
28,BMW,Series 1,25686,2023,Sedan,Silver,3,Hybrid,Manual
11,Audi,A8,29214,2023,SUV,White,5,Hybrid,Manual
27,BMW,Series 8,35708,2023,Sedan,Blue,3,Hybrid,Manual
37,Audi,A8,26618,2023,Coupe,White,5,Gasoline,Manual
2,BMW,Series 6,16167,2023,Coupe,Red,3,Diesel,Manual
9,Mercedes-Benz,B Class,25673,2023,Coupe,Silver,3,Hybrid,Manual
33,Mercedes-Benz,GLC,30127,2023,SUV,Black,5,Electric,Automatic
16,Mercedes-Benz,E Class,33690,2023,Coupe,Blue,3,Electric,Automatic
35,Mercedes-Benz,A Class,25453,2023,SUV,Blue,3,Electric,Automatic
25,Audi,A1,50802,2023,Coupe,Red,5,Hybrid,Manual
44,BMW,Series 4,47697,2023,Sedan,Black,3,Hybrid,Manual
26,Audi,A7,30960,2023,Truck,Red,5,Gasoline,Automatic
4,BMW,Series 2,19740,2023,Sedan,White,3,Gasoline,Manual
23,BMW,M5,31102,2023,Sedan,Gray,5,Gasoline,Manual
1,BMW,Series 6,21507,2023,SUV,Gray,5,Diesel,Manual
25,Mercedes-Benz,GLA,42631,2023,Sedan,Gray,5,Electric,Manual
16,BMW,Series 3,43567,2023,Sedan,Blue,3,Hybrid,Manual
41,Mercedes-Benz,A Class,48216,2023,SUV,Black,3,Hybrid,Manual
34,BMW,Series 2,36178,2023,Sedan,Gray,5,Hybrid,Manual
33,Mercedes-Benz,GLC,34825,2023,Sedan,Silver,3,Diesel,Manual
17,BMW,Series 1,30129,2023,Coupe,Gray,5,Diesel,Manual
17,Mercedes-Benz,A Class,22033,2023,Coupe,Gray,3,Diesel,Automatic
42,Mercedes-Benz,GLC,13846,2023,Truck,Red,3,Diesel,Manual
12,BMW,Series 8,15011,2023,Sedan,Gray,3,Gasoline,Manual
20,Mercedes-Benz,C Class,42581,2023,Sedan,Silver,5,Gasoline,Automatic
32,BMW,Series 7,48274,2023,Truck,Black,3,Diesel,Automatic
41,BMW,Series 7,37327,2023,Truck,Red,5,Diesel,Automatic
16,Audi,A4,51863,2023,SUV,Black,3,Diesel,Manual
8,Mercedes-Benz,R Class,34357,2023,Truck,Gray,3,Hybrid,Automatic
43,Mercedes-Benz,GLS,28489,2023,Coupe,Gray,3,Diesel,Manual
1,Mercedes-Benz,E Class,27651,2023,Coupe,Blue,3,Hybrid,Manual
12,Mercedes-Benz,R Class,40671,2023,Sedan,Blue,3,Gasoline,Manual
41,Audi,A7,43794,2023,Sedan,Silver,5,Electric,Manual
37,Audi,A7,44593,2023,Truck,Blue,3,Diesel,Automatic
18,Mercedes-Benz,GLS,30468,2023,Truck,Black,5,Diesel,Automatic
12,Mercedes-Benz,A Class,27261,2023,SUV,Blue,3,Electric,Manual
25,Audi,A4,42442,2023,Coupe,Blue,5,Electric,Manual
20,Mercedes-Benz,GLC,22647,2023,SUV,Gray,5,Gasoline,Automatic
45,Mercedes-Benz,R Class,17613,2023,Coupe,Blue,3,Diesel,Manual
27,BMW,Series 1,19511,2023,Coupe,White,5,Diesel,Automatic
20,Mercedes-Benz,GLC,31814,2023,Truck,Gray,3,Gasoline,Manual
32,Audi,Q3,40227,2023,SUV,Black,5,Electric,Manual
8,BMW,Series 8,35260,2023,Truck,Red,5,Gasoline,Automatic
44,Audi,A4,28845,2023,Sedan,Blue,3,Gasoline,Automatic
17,Mercedes-Benz,C Class,33317,2023,Truck,Silver,5,Gasoline,Automatic
23,Mercedes-Benz,A Class,32398,2023,Sedan,Gray,3,Diesel,Automatic
37,Mercedes-Benz,R Class,42018,2023,Coupe,Gray,3,Gasoline,Automatic
14,Audi,A3,40133,2023,SUV,Red,5,Electric,Manual
1,BMW,M3,41682,2023,SUV,White,3,Hybrid,Manual
48,Mercedes-Benz,C Class,17493,2023,Sedan,Gray,3,Hybrid,Automatic
37,Mercedes-Benz,GLA,20697,2023,Truck,Red,5,Gasoline,Automatic
24,BMW,Series 4,40616,2023,Sedan,Gray,3,Gasoline,Manual
31,BMW,Series 2,30800,2023,Coupe,Silver,3,Gasoline,Automatic
18,Audi,Q7,39663,2023,SUV,Black,5,Electric,Manual
6,BMW,Series 1,13107,2023,Sedan,Black,5,Diesel,Manual
46,Mercedes-Benz,R Class,44409,2023,Truck,White,5,Gasoline,Automatic
49,Audi,A5,46701,2023,Sedan,White,3,Hybrid,Manual
28,Audi,A8,29535,2023,Coupe,Red,5,Electric,Manual
1,Mercedes-Benz,C Class,22513,2023,Coupe,Black,3,Hybrid,Automatic
23,Mercedes-Benz,B Class,20445,2023,Truck,Blue,3,Electric,Automatic
4,Audi,A6,29064,2023,Sedan,Silver,5,Diesel,Automatic
49,Audi,A6,39121,2023,Coupe,Red,3,Electric,Manual
36,Mercedes-Benz,E Class,28836,2023,Coupe,Blue,3,Gasoline,Manual
9,Audi,A6,46621,2023,SUV,Blue,5,Diesel,Manual
8,Mercedes-Benz,R Class,20144,2023,Sedan,Black,3,Hybrid,Manual
31,BMW,Series 5,38561,2023,Truck,White,5,Diesel,Automatic
6,Audi,A7,46719,2023,Coupe,Blue,5,Diesel,Automatic
33,Audi,Q5,30300,2023,Coupe,Black,5,Gasoline,Automatic
26,Mercedes-Benz,GLC,36806,2023,Truck,White,5,Diesel,Automatic
38,Audi,A4,32568,2023,Truck,Blue,3,Electric,Manual
30,BMW,M3,12857,2023,Truck,Gray,3,Diesel,Automatic
46,BMW,M5,25153,2023,SUV,Black,3,Gasoline,Automatic
42,Audi,Q3,43964,2023,Coupe,Red,3,Gasoline,Automatic
13,BMW,Series 8,31630,2023,Truck,Red,5,Electric,Automatic
16,Audi,Q5,13596,2023,SUV,Blue,3,Hybrid,Manual
16,BMW,Series 8,48226,2023,Sedan,Black,3,Gasoline,Automatic
32,Audi,A4,17737,2023,Coupe,White,5,Gasoline,Manual
7,Audi,Q7,32972,2023,SUV,Black,3,Hybrid,Automatic
36,Audi,A5,17723,2023,Sedan,Silver,5,Diesel,Automatic
22,Mercedes-Benz,GLA,43286,2023,SUV,Gray,5,Hybrid,Automatic
33,Mercedes-Benz,B Class,21244,2023,Coupe,White,3,Gasoline,Automatic
39,BMW,Series 2,36565,2023,Truck,Blue,5,Gasoline,Automatic
31,Mercedes-Benz,E Class,21767,2023,Truck,Blue,3,Diesel,Automatic
29,BMW,Series 1,38722,2023,SUV,Gray,5,Hybrid,Automatic
22,Mercedes-Benz,A Class,46078,2023,Coupe,Red,5,Diesel,Automatic
7,Mercedes-Benz,E Class,30176,2023,Sedan,Red,3,Diesel,Manual
34,Mercedes-Benz,Vito,20602,2023,SUV,Gray,3,Diesel,Automatic
30,BMW,Series 6,27416,2023,SUV,White,3,Diesel,Manual
38,Audi,A5,43898,2023,Truck,White,5,Electric,Automatic
30,Mercedes-Benz,GLC,29676,2023,Coupe,Blue,3,Electric,Automatic
50,Audi,A4,46171,2023,Coupe,Blue,3,Hybrid,Manual
27,Audi,A6,24525,2023,Sedan,Red,5,Gasoline,Automatic
13,Audi,A7,50347,2023,Sedan,Gray,3,Gasoline,Automatic
36,BMW,Series 7,41658,2023,SUV,Silver,3,Hybrid,Manual
8,BMW,Series 3,29521,2023,Sedan,Gray,3,Hybrid,Automatic
43,Mercedes-Benz,S Class,27497,2023,SUV,Gray,3,Diesel,Automatic
39,BMW,Series 6,47157,2023,Coupe,Gray,5,Hybrid,Automatic
15,BMW,Series 7,18988,2023,SUV,Black,3,Diesel,Automatic
46,Mercedes-Benz,Vito,45686,2023,Sedan,Blue,5,Electric,Manual
41,Audi,A3,16254,2023,SUV,Gray,5,Hybrid,Manual
14,Audi,A6,41525,2023,Truck,Red,3,Diesel,Manual
5,BMW,Series 3,38437,2023,SUV,Silver,3,Electric,Automatic
8,Mercedes-Benz,GLA,39030,2023,Sedan,Silver,5,Gasoline,Automatic
12,Audi,A5,31556,2023,Coupe,White,5,Diesel,Manual
31,Audi,A8,25767,2023,Truck,Blue,5,Gasoline,Manual
33,Audi,A6,37346,2023,Sedan,White,5,Hybrid,Automatic
8,Mercedes-Benz,GLC,36063,2023,Coupe,Blue,5,Gasoline,Manual
37,Mercedes-Benz,B Class,16031,2023,Sedan,Black,5,Hybrid,Automatic
25,BMW,M5,32791,2023,Truck,Red,5,Electric,Manual
7,BMW,Series 1,50552,2023,Sedan,Gray,3,Electric,Automatic
47,BMW,Series 1,21359,2023,Truck,Silver,5,Electric,Automatic
14,Audi,Q7,36226,2023,Sedan,Red,3,Diesel,Manual
37,BMW,Series 6,25481,2023,SUV,Gray,5,Hybrid,Manual
4,Mercedes-Benz,E Class,38296,2023,SUV,Silver,5,Diesel,Manual
39,Audi,Q3,18681,2023,Coupe,Blue,5,Diesel,Manual
6,Mercedes-Benz,A Class,14950,2023,Sedan,Gray,5,Hybrid,Automatic
7,BMW,Series 3,47785,2023,Sedan,Black,5,Diesel,Automatic
22,Audi,Q3,38651,2023,Truck,Silver,3,Electric,Manual
49,Mercedes-Benz,A Class,51798,2023,Truck,Blue,5,Electric,Manual
49,Mercedes-Benz,GLA,16609,2023,SUV,Silver,5,Hybrid,Automatic
14,BMW,M5,29155,2023,Truck,Red,3,Diesel,Manual
29,Audi,A7,32271,2023,Coupe,Black,5,Electric,Automatic
13,BMW,Series 8,24680,2023,SUV,Silver,5,Diesel,Manual
21,BMW,Series 7,39850,2023,SUV,Gray,5,Electric,Automatic
9,Mercedes-Benz,B Class,32788,2023,Coupe,Blue,5,Diesel,Automatic
7,Audi,A3,35412,2023,Truck,Gray,5,Diesel,Automatic
11,BMW,Series 6,16511,2023,Coupe,White,5,Electric,Automatic
35,Mercedes-Benz,C Class,46860,2023,Truck,Blue,5,Diesel,Manual
17,Mercedes-Benz,R Class,18060,2023,Truck,Red,3,Hybrid,Manual
18,Mercedes-Benz,R Class,30649,2023,Truck,Silver,5,Gasoline,Automatic
9,Audi,A3,37969,2023,Sedan,Red,5,Hybrid,Manual
50,Mercedes-Benz,GLC,22972,2023,SUV,Silver,5,Hybrid,Manual
47,Audi,A7,34058,2023,Truck,Silver,3,Diesel,Automatic
4,Mercedes-Benz,Vito,31257,2023,Coupe,Gray,3,Hybrid,Manual
14,BMW,Series 2,32621,2023,Sedan,White,3,Electric,Automatic
47,Audi,A7,30291,2023,Sedan,White,5,Diesel,Manual
45,Audi,A1,50000,2023,Sedan,Red,5,Diesel,Automatic
2,Mercedes-Benz,B Class,35007,2023,Truck,Black,5,Gasoline,Manual
31,Audi,A3,42545,2023,Truck,White,5,Electric,Automatic
33,BMW,Series 1,45363,2023,Sedan,Silver,5,Hybrid,Automatic
35,Audi,Q5,31974,2023,Sedan,White,3,Gasoline,Automatic
16,BMW,Series 2,26040,2023,Sedan,Blue,5,Diesel,Manual
14,BMW,Series 6,18096,2023,Sedan,Silver,5,Diesel,Automatic
31,Audi,A4,26923,2023,Sedan,Blue,3,Electric,Automatic
28,Mercedes-Benz,C Class,27645,2023,Truck,White,5,Gasoline,Automatic
8,Audi,Q7,20168,2023,Sedan,Black,3,Diesel,Manual
14,BMW,Series 8,29831,2023,Truck,White,5,Electric,Manual
7,Mercedes-Benz,C Class,44160,2023,SUV,Gray,3,Electric,Manual
39,BMW,Series 1,33840,2023,SUV,Black,5,Electric,Manual
1,Mercedes-Benz,R Class,44274,2023,Coupe,Blue,3,Hybrid,Manual
13,BMW,Series 6,22104,2023,Truck,White,3,Diesel,Manual
13,Audi,A7,27152,2023,Coupe,Black,5,Diesel,Manual
24,Mercedes-Benz,B Class,38987,2023,SUV,Silver,3,Hybrid,Manual
6,BMW,Series 1,21079,2023,Sedan,Gray,5,Hybrid,Automatic
37,Mercedes-Benz,C Class,49869,2023,Truck,Silver,5,Diesel,Automatic
2,BMW,Series 2,51156,2023,SUV,White,3,Gasoline,Manual
50,Mercedes-Benz,B Class,23955,2023,Coupe,Blue,5,Diesel,Automatic
20,Audi,A3,43550,2023,Coupe,Silver,5,Gasoline,Automatic
42,Mercedes-Benz,GLA,41205,2023,Sedan,Red,5,Gasoline,Automatic
7,Audi,A3,39165,2023,Truck,Black,3,Electric,Automatic
28,BMW,Series 3,33007,2023,Coupe,Black,5,Gasoline,Automatic
7,Audi,A4,44693,2023,Truck,Silver,5,Electric,Automatic
37,BMW,M3,28431,2023,Truck,Blue,5,Diesel,Manual
37,BMW,Series 5,37525,2023,SUV,Red,5,Hybrid,Automatic
9,BMW,Series 6,34813,2023,Truck,Red,5,Gasoline,Manual
38,Audi,A8,19893,2023,Sedan,Black,5,Electric,Manual
47,Mercedes-Benz,GLA,41268,2023,SUV,Silver,3,Hybrid,Automatic
49,BMW,Series 8,29142,2023,Sedan,Blue,3,Electric,Manual
7,Audi,A8,27901,2023,Truck,White,5,Diesel,Automatic
22,BMW,Series 1,28962,2023,Coupe,Blue,3,Diesel,Automatic
41,Mercedes-Benz,B Class,27908,2023,SUV,Red,3,Electric,Manual
18,Mercedes-Benz,R Class,39056,2023,Truck,Gray,3,Electric,Manual
8,Mercedes-Benz,GLS,30256,2023,Truck,Silver,3,Gasoline,Manual
34,Audi,A7,22659,2023,SUV,Red,3,Hybrid,Automatic
45,Mercedes-Benz,R Class,42694,2023,Sedan,White,5,Gasoline,Automatic
38,Audi,A7,51703,2023,Truck,Blue,3,Electric,Automatic
40,BMW,Series 6,34026,2023,Sedan,Silver,5,Electric,Manual
34,BMW,Series 5,46458,2023,Sedan,Gray,3,Gasoline,Manual
3,Mercedes-Benz,A Class,33298,2023,SUV,Gray,3,Hybrid,Manual
49,BMW,Series 5,23913,2023,SUV,Blue,5,Diesel,Automatic
50,Audi,A8,29950,2023,SUV,Silver,3,Diesel,Automatic
37,Mercedes-Benz,E Class,24803,2023,Coupe,White,5,Hybrid,Automatic
15,BMW,M3,24635,2023,Coupe,Silver,3,Electric,Automatic
12,Audi,A8,25022,2023,Coupe,White,3,Gasoline,Manual
43,Mercedes-Benz,GLS,23127,2023,Coupe,White,5,Gasoline,Manual
41,Audi,Q7,31136,2023,Sedan,Silver,5,Diesel,Manual
42,Mercedes-Benz,C Class,38572,2023,SUV,Silver,5,Hybrid,Automatic
15,Audi,A4,51366,2023,Sedan,Silver,3,Diesel,Manual
10,Audi,A5,22328,2023,Truck,Blue,3,Hybrid,Manual
26,Mercedes-Benz,S Class,36297,2023,Coupe,Silver,5,Electric,Manual
37,Mercedes-Benz,C Class,48321,2023,SUV,Silver,5,Electric,Automatic
1,Audi,A7,26071,2023,Coupe,Black,5,Electric,Manual
1,BMW,Series 2,38701,2023,SUV,White,3,Hybrid,Automatic
24,Audi,Q5,45715,2023,Coupe,Red,3,Gasoline,Automatic
18,Audi,Q3,29820,2023,Coupe,Blue,5,Gasoline,Manual
45,Mercedes-Benz,A Class,45925,2023,Sedan,White,3,Diesel,Automatic
25,Audi,A8,36798,2023,Sedan,Black,5,Electric,Automatic
9,Audi,A6,23037,2023,SUV,White,5,Diesel,Automatic
11,BMW,Series 6,21112,2023,Coupe,Black,5,Electric,Manual
13,Audi,A4,17689,2023,Truck,White,3,Diesel,Manual
50,Mercedes-Benz,E Class,24613,2023,Sedan,Black,3,Diesel,Automatic
44,Mercedes-Benz,A Class,29543,2023,Sedan,Red,3,Diesel,Manual
6,BMW,Series 3,36789,2023,Sedan,Black,5,Diesel,Manual
50,BMW,M3,48933,2023,Coupe,Silver,5,Hybrid,Manual
44,BMW,Series 4,23288,2023,SUV,Red,3,Electric,Automatic
4,BMW,Series 8,18809,2023,Truck,Red,5,Electric,Automatic
23,Audi,A4,25919,2023,Coupe,Red,3,Diesel,Manual
45,Audi,Q3,32936,2023,SUV,Gray,5,Electric,Manual
35,Audi,A8,43912,2023,SUV,Black,5,Electric,Automatic
18,Mercedes-Benz,S Class,48878,2023,Sedan,Gray,3,Diesel,Automatic
39,Audi,Q3,44645,2023,Coupe,Red,5,Diesel,Automatic
40,Mercedes-Benz,GLC,45699,2023,Truck,Black,3,Gasoline,Manual
14,BMW,Series 8,11291,2023,Truck,Red,5,Hybrid,Manual
12,Mercedes-Benz,GLC,49613,2023,Sedan,Red,3,Electric,Manual
11,Mercedes-Benz,GLS,47580,2023,Sedan,Red,3,Gasoline,Automatic
22,Audi,A3,27418,2023,Sedan,Red,3,Hybrid,Manual
7,BMW,Series 2,37470,2023,Truck,Silver,3,Diesel,Manual
32,Mercedes-Benz,GLS,43534,2023,Truck,Black,3,Gasoline,Automatic
36,Mercedes-Benz,Vito,45665,2023,Sedan,Silver,3,Diesel,Automatic
6,Mercedes-Benz,C Class,17871,2023,Sedan,Red,3,Electric,Manual
10,Audi,A4,47947,2023,Coupe,Blue,5,Gasoline,Automatic
46,BMW,Series 7,49710,2023,Sedan,Black,5,Hybrid,Manual
29,Audi,A5,27990,2023,Coupe,Red,3,Gasoline,Manual
4,BMW,Series 6,24421,2023,Sedan,Silver,3,Electric,Manual
43,BMW,Series 3,34154,2023,Truck,White,5,Diesel,Automatic
29,Mercedes-Benz,R Class,34481,2023,Coupe,Red,5,Hybrid,Manual
16,Mercedes-Benz,Vito,27094,2023,Truck,White,5,Diesel,Manual
